526,gigalith,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/526.png,rock,Null,sturdy,sand-stream,sand-force,85,135,130,60,80,25,5,0,0,0,0,0
527,woobat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/527.png,psychic,flying,unaware,klutz,simple,65,45,43,55,43,72,5,0,0,0,0,0
528,swoobat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/528.png,psychic,flying,unaware,klutz,simple,67,57,55,77,55,114,5,0,0,0,0,0
529,drilbur,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/529.png,ground,Null,sand-rush,sand-force,mold-breaker,60,85,40,30,45,68,5,0,0,0,0,0
530,excadrill,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/530.png,ground,steel,sand-rush,sand-force,mold-breaker,110,135,60,50,65,88,5,0,0,0,0,0
531,audino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/531.png,normal,Null,healer,regenerator,klutz,103,60,86,60,86,50,5,0,0,0,0,0
532,timburr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/532.png,fighting,Null,guts,sheer-force,iron-fist,75,80,55,25,35,35,5,0,0,0,0,0
533,gurdurr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/533.png,fighting,Null,guts,sheer-force,iron-fist,85,105,85,40,50,40,5,0,0,0,0,0
534,conkeldurr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/534.png,fighting,Null,guts,sheer-force,iron-fist,105,140,95,55,65,45,5,0,0,0,0,0
535,tympole,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/535.png,water,Null,swift-swim,hydration,water-absorb,50,50,40,50,40,64,5,0,0,0,0,0
536,palpitoad,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/536.png,water,ground,swift-swim,hydration,water-absorb,75,65,55,65,55,69,5,0,0,0,0,0
537,seismitoad,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/537.png,water,ground,swift-swim,poison-touch,water-absorb,105,95,75,85,75,74,5,0,0,0,0,0
538,throh,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/538.png,fighting,Null,guts,inner-focus,mold-breaker,120,100,85,30,85,45,5,0,0,0,0,0
539,sawk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/539.png,fighting,Null,sturdy,inner-focus,mold-breaker,75,125,75,30,75,85,5,0,0,0,0,0
540,sewaddle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/540.png,bug,grass,swarm,chlorophyll,overcoat,45,53,70,40,60,42,5,0,0,0,0,0
541,swadloon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/541.png,bug,grass,leaf-guard,chlorophyll,overcoat,55,63,90,50,80,42,5,0,0,0,0,0
542,leavanny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/542.png,bug,grass,swarm,chlorophyll,overcoat,75,103,80,70,80,92,5,0,0,0,0,0
543,venipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/543.png,bug,poison,poison-point,swarm,speed-boost,30,45,59,30,39,57,5,0,0,0,0,0
544,whirlipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/544.png,bug,poison,poison-point,swarm,speed-boost,40,55,99,40,79,47,5,0,0,0,0,0
545,scolipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/545.png,bug,poison,poison-point,swarm,speed-boost,60,100,89,55,69,112,5,0,0,0,0,0
546,cottonee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/546.png,grass,fairy,prankster,infiltrator,chlorophyll,40,27,60,37,50,66,5,0,0,0,0,0
547,whimsicott,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/547.png,grass,fairy,prankster,infiltrator,chlorophyll,60,67,85,77,75,116,5,0,0,0,0,0
548,petilil,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/548.png,grass,Null,chlorophyll,own-tempo,leaf-guard,45,35,50,70,50,30,5,0,0,0,0,0
549,lilligant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/549.png,grass,Null,chlorophyll,own-tempo,leaf-guard,70,60,75,110,75,90,5,0,0,0,0,0
550,basculin-red-striped,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/550.png,water,Null,reckless,adaptability,mold-breaker,70,92,65,80,55,98,5,0,0,0,0,0
551,sandile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/551.png,ground,dark,intimidate,moxie,anger-point,50,72,35,35,35,65,5,0,0,0,0,0
552,krokorok,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/552.png,ground,dark,intimidate,moxie,anger-point,60,82,45,45,45,74,5,0,0,0,0,0
553,krookodile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/553.png,ground,dark,intimidate,moxie,anger-point,95,117,80,65,70,92,5,0,0,0,0,0
554,darumaka,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/554.png,fire,Null,hustle,Null,inner-focus,70,90,45,15,45,50,5,0,0,0,0,0
555,darmanitan-standard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/555.png,fire,Null,sheer-force,Null,zen-mode,105,140,55,30,55,95,5,0,0,0,0,0
556,maractus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/556.png,grass,Null,water-absorb,chlorophyll,storm-drain,75,86,67,106,67,60,5,0,0,0,0,0
557,dwebble,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/557.png,bug,rock,sturdy,shell-armor,weak-armor,50,65,85,35,35,55,5,0,0,0,0,0
558,crustle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/558.png,bug,rock,sturdy,shell-armor,weak-armor,70,105,125,65,75,45,5,0,0,0,0,0
559,scraggy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/559.png,dark,fighting,shed-skin,moxie,intimidate,50,75,70,35,70,48,5,0,0,0,0,0
560,scrafty,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/560.png,dark,fighting,shed-skin,moxie,intimidate,65,90,115,45,115,58,5,0,0,0,0,0
561,sigilyph,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/561.png,psychic,flying,wonder-skin,magic-guard,tinted-lens,72,58,80,103,80,97,5,0,0,0,0,0
562,yamask,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/562.png,ghost,Null,mummy,Null,Null,38,30,85,55,65,30,5,0,0,0,0,0
563,cofagrigus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/563.png,ghost,Null,mummy,Null,Null,58,50,145,95,105,30,5,0,0,0,0,0
564,tirtouga,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/564.png,water,rock,solid-rock,sturdy,swift-swim,54,78,103,53,45,22,5,0,0,0,0,0
565,carracosta,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/565.png,water,rock,solid-rock,sturdy,swift-swim,74,108,133,83,65,32,5,0,0,0,0,0
566,archen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/566.png,rock,flying,defeatist,Null,Null,55,112,45,74,45,70,5,0,0,0,0,0
567,archeops,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/567.png,rock,flying,defeatist,Null,Null,75,140,65,112,65,110,5,0,0,0,0,0
568,trubbish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/568.png,poison,Null,stench,sticky-hold,aftermath,50,50,62,40,62,65,5,0,0,0,0,0
569,garbodor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/569.png,poison,Null,stench,weak-armor,aftermath,80,95,82,60,82,75,5,0,0,0,0,0
570,zorua,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/570.png,dark,Null,illusion,Null,Null,40,65,40,80,40,65,5,0,0,0,0,0
571,zoroark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/571.png,dark,Null,illusion,Null,Null,60,105,60,120,60,105,5,0,0,0,0,0
572,minccino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/572.png,normal,Null,cute-charm,technician,skill-link,55,50,40,40,40,75,5,0,0,0,0,0
573,cinccino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/573.png,normal,Null,cute-charm,technician,skill-link,75,95,60,65,60,115,5,0,0,0,0,0
574,gothita,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/574.png,psychic,Null,frisk,competitive,shadow-tag,45,30,50,55,65,45,5,0,0,0,0,0
575,gothorita,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/575.png,psychic,Null,frisk,competitive,shadow-tag,60,45,70,75,85,55,5,0,0,0,0,0
576,gothitelle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/576.png,psychic,Null,frisk,competitive,shadow-tag,70,55,95,95,110,65,5,0,0,0,0,0
577,solosis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/577.png,psychic,Null,overcoat,magic-guard,regenerator,45,30,40,105,50,20,5,0,0,0,0,0
578,duosion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/578.png,psychic,Null,overcoat,magic-guard,regenerator,65,40,50,125,60,30,5,0,0,0,0,0
579,reuniclus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/579.png,psychic,Null,overcoat,magic-guard,regenerator,110,65,75,125,85,30,5,0,0,0,0,0
580,ducklett,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/580.png,water,flying,keen-eye,big-pecks,hydration,62,44,50,44,50,55,5,0,0,0,0,0
581,swanna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/581.png,water,flying,keen-eye,big-pecks,hydration,75,87,63,87,63,98,5,0,0,0,0,0
582,vanillite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/582.png,ice,Null,ice-body,snow-cloak,weak-armor,36,50,50,65,60,44,5,0,0,0,0,0
583,vanillish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/583.png,ice,Null,ice-body,snow-cloak,weak-armor,51,65,65,80,75,59,5,0,0,0,0,0
584,vanilluxe,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/584.png,ice,Null,ice-body,snow-warning,weak-armor,71,95,85,110,95,79,5,0,0,0,0,0
585,deerling,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/585.png,normal,grass,chlorophyll,sap-sipper,serene-grace,60,60,50,40,50,75,5,0,0,0,0,0
586,sawsbuck,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/586.png,normal,grass,chlorophyll,sap-sipper,serene-grace,80,100,70,60,70,95,5,0,0,0,0,0
587,emolga,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/587.png,electric,flying,static,Null,motor-drive,55,75,60,75,60,103,5,0,0,0,0,0
588,karrablast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/588.png,bug,Null,swarm,shed-skin,no-guard,50,75,45,40,45,60,5,0,0,0,0,0
589,escavalier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/589.png,bug,steel,swarm,shell-armor,overcoat,70,135,105,60,105,20,5,0,0,0,0,0
590,foongus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/590.png,grass,poison,effect-spore,Null,regenerator,69,55,45,55,55,15,5,0,0,0,0,0
591,amoonguss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/591.png,grass,poison,effect-spore,Null,regenerator,114,85,70,85,80,30,5,0,0,0,0,0
592,frillish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/592.png,water,ghost,water-absorb,cursed-body,damp,55,40,50,65,85,40,5,0,0,0,0,0
593,jellicent,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/593.png,water,ghost,water-absorb,cursed-body,damp,100,60,70,85,105,60,5,0,0,0,0,0
594,alomomola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/594.png,water,Null,healer,hydration,regenerator,165,75,80,40,45,65,5,0,0,0,0,0
595,joltik,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/595.png,bug,electric,compound-eyes,unnerve,swarm,50,47,50,57,50,65,5,0,0,0,0,0
596,galvantula,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/596.png,bug,electric,compound-eyes,unnerve,swarm,70,77,60,97,60,108,5,0,0,0,0,0
597,ferroseed,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/597.png,grass,steel,iron-barbs,Null,Null,44,50,91,24,86,10,5,0,0,0,0,0
598,ferrothorn,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/598.png,grass,steel,iron-barbs,Null,anticipation,74,94,131,54,116,20,5,0,0,0,0,0
599,klink,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/599.png,steel,Null,plus,minus,clear-body,40,55,70,45,60,30,5,0,0,0,0,0
600,klang,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/600.png,steel,Null,plus,minus,clear-body,60,80,95,70,85,50,5,0,0,0,0,0
601,klinklang,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/601.png,steel,Null,plus,minus,clear-body,60,100,115,70,85,90,5,0,0,0,0,0
602,tynamo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/602.png,electric,Null,levitate,Null,Null,35,55,40,45,40,60,5,0,0,0,0,0
603,eelektrik,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/603.png,electric,Null,levitate,Null,Null,65,85,70,75,70,40,5,0,0,0,0,0
604,eelektross,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/604.png,electric,Null,levitate,Null,Null,85,115,80,105,80,50,5,0,0,0,0,0
605,elgyem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/605.png,psychic,Null,telepathy,synchronize,analytic,55,55,55,85,55,30,5,0,0,0,0,0
606,beheeyem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/606.png,psychic,Null,telepathy,synchronize,analytic,75,75,75,125,95,40,5,0,0,0,0,0
607,litwick,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/607.png,ghost,fire,flash-fire,flame-body,infiltrator,50,30,55,65,55,20,5,0,0,0,0,0
608,lampent,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/608.png,ghost,fire,flash-fire,flame-body,infiltrator,60,40,60,95,60,55,5,0,0,0,0,0
609,chandelure,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/609.png,ghost,fire,flash-fire,flame-body,infiltrator,60,55,90,145,90,80,5,0,0,0,0,0
610,axew,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/610.png,dragon,Null,rivalry,mold-breaker,unnerve,46,87,60,30,40,57,5,0,0,0,0,0
611,fraxure,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/611.png,dragon,Null,rivalry,mold-breaker,unnerve,66,117,70,40,50,67,5,0,0,0,0,0
612,haxorus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/612.png,dragon,Null,rivalry,mold-breaker,unnerve,76,147,90,60,70,97,5,0,0,0,0,0
613,cubchoo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/613.png,ice,Null,snow-cloak,slush-rush,rattled,55,70,40,60,40,40,5,0,0,0,0,0
614,beartic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/614.png,ice,Null,snow-cloak,slush-rush,swift-swim,95,130,80,70,80,50,5,0,0,0,0,0
615,cryogonal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/615.png,ice,Null,levitate,Null,Null,80,50,50,95,135,105,5,0,0,0,0,0
616,shelmet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/616.png,bug,Null,hydration,shell-armor,overcoat,50,40,85,40,65,25,5,0,0,0,0,0
617,accelgor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/617.png,bug,Null,hydration,sticky-hold,unburden,80,70,40,100,60,145,5,0,0,0,0,0
618,stunfisk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/618.png,ground,electric,static,limber,sand-veil,109,66,84,81,99,32,5,0,0,0,0,0
619,mienfoo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/619.png,fighting,Null,inner-focus,regenerator,reckless,45,85,50,55,50,65,5,0,0,0,0,0
620,mienshao,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/620.png,fighting,Null,inner-focus,regenerator,reckless,65,125,60,95,60,105,5,0,0,0,0,0
621,druddigon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/621.png,dragon,Null,rough-skin,sheer-force,mold-breaker,77,120,90,60,90,48,5,0,0,0,0,0
622,golett,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/622.png,ground,ghost,iron-fist,klutz,no-guard,59,74,50,35,50,35,5,0,0,0,0,0
623,golurk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/623.png,ground,ghost,iron-fist,klutz,no-guard,89,124,80,55,80,55,5,0,0,0,0,0
624,pawniard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/624.png,dark,steel,defiant,inner-focus,pressure,45,85,70,40,40,60,5,0,0,0,0,0
625,bisharp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/625.png,dark,steel,defiant,inner-focus,pressure,65,125,100,60,70,70,5,0,0,0,0,0
626,bouffalant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/626.png,normal,Null,reckless,sap-sipper,soundproof,95,110,95,40,95,55,5,0,0,0,0,0
627,rufflet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/627.png,normal,flying,keen-eye,sheer-force,hustle,70,83,50,37,50,60,5,0,0,0,0,0
628,braviary,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/628.png,normal,flying,keen-eye,sheer-force,defiant,100,123,75,57,75,80,5,0,0,0,0,0
629,vullaby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/629.png,dark,flying,big-pecks,overcoat,weak-armor,70,55,75,45,65,60,5,0,0,0,0,0
630,mandibuzz,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/630.png,dark,flying,big-pecks,overcoat,weak-armor,110,65,105,55,95,80,5,0,0,0,0,0
631,heatmor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/631.png,fire,Null,gluttony,flash-fire,white-smoke,85,97,66,105,66,65,5,0,0,0,0,0
632,durant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/632.png,bug,steel,swarm,hustle,truant,58,109,112,48,48,109,5,0,0,0,0,0
633,deino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/633.png,dark,dragon,hustle,Null,Null,52,65,50,45,50,38,5,0,1,0,0,0
634,zweilous,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/634.png,dark,dragon,hustle,Null,Null,72,85,70,65,70,58,5,0,1,0,0,0
635,hydreigon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/635.png,dark,dragon,levitate,Null,Null,92,105,90,125,90,98,5,0,1,0,0,0
636,larvesta,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/636.png,bug,fire,flame-body,Null,swarm,55,85,55,50,55,60,5,0,0,0,0,0
637,volcarona,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/637.png,bug,fire,flame-body,Null,swarm,85,60,65,135,105,100,5,0,0,0,0,0
638,cobalion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/638.png,steel,fighting,justified,Null,Null,91,90,129,90,72,108,5,0,0,1,0,0
639,terrakion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/639.png,rock,fighting,justified,Null,Null,91,129,90,72,90,108,5,0,0,1,0,0
640,virizion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/640.png,grass,fighting,justified,Null,Null,91,90,72,90,129,108,5,0,0,1,0,0
641,tornadus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/641.png,flying,Null,prankster,Null,defiant,79,115,70,125,80,111,5,0,0,1,0,0
642,thundurus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/642.png,electric,flying,prankster,Null,defiant,79,115,70,125,80,111,5,0,0,1,0,0
643,reshiram,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/643.png,dragon,fire,turboblaze,Null,Null,100,120,100,150,120,90,5,0,0,0,1,0
644,zekrom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/644.png,dragon,electric,teravolt,Null,Null,100,150,120,120,100,90,5,0,0,0,1,0
645,landorus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/645.png,ground,flying,sand-force,Null,sheer-force,89,125,90,115,80,101,5,0,0,1,0,0
646,kyurem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/646.png,dragon,ice,pressure,Null,Null,125,130,90,130,90,95,5,0,0,0,1,0
647,keldeo-ordinary,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/647.png,water,fighting,justified,Null,Null,91,72,90,129,90,108,5,0,0,0,0,1
648,meloetta-aria,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/648.png,normal,psychic,serene-grace,Null,Null,100,77,77,128,128,90,5,0,0,0,0,1
649,genesect,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/649.png,bug,steel,download,Null,Null,71,120,95,120,95,99,5,0,0,0,0,1
650,chespin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/650.png,grass,Null,overgrow,Null,bulletproof,56,61,65,48,45,38,6,1,0,0,0,0
651,quilladin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/651.png,grass,Null,overgrow,Null,bulletproof,61,78,95,56,58,57,6,1,0,0,0,0
652,chesnaught,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/652.png,grass,fighting,overgrow,Null,bulletproof,88,107,122,74,75,64,6,1,0,0,0,0
653,fennekin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/653.png,fire,Null,blaze,Null,magician,40,45,40,62,60,60,6,1,0,0,0,0
654,braixen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/654.png,fire,Null,blaze,Null,magician,59,59,58,90,70,73,6,1,0,0,0,0
655,delphox,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/655.png,fire,psychic,blaze,Null,magician,75,69,72,114,100,104,6,1,0,0,0,0
656,froakie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/656.png,water,Null,torrent,Null,protean,41,56,40,62,44,71,6,1,0,0,0,0
657,frogadier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/657.png,water,Null,torrent,Null,protean,54,63,52,83,56,97,6,1,0,0,0,0
658,greninja,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/658.png,water,dark,torrent,Null,protean,72,95,67,103,71,122,6,1,0,0,0,0
659,bunnelby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/659.png,normal,Null,pickup,cheek-pouch,huge-power,38,36,38,32,36,57,6,0,0,0,0,0
660,diggersby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/660.png,normal,ground,pickup,cheek-pouch,huge-power,85,56,77,50,77,78,6,0,0,0,0,0
661,fletchling,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/661.png,normal,flying,big-pecks,Null,gale-wings,45,50,43,40,38,62,6,0,0,0,0,0
662,fletchinder,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/662.png,fire,flying,flame-body,Null,gale-wings,62,73,55,56,52,84,6,0,0,0,0,0
663,talonflame,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/663.png,fire,flying,flame-body,Null,gale-wings,78,81,71,74,69,126,6,0,0,0,0,0
664,scatterbug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/664.png,bug,Null,shield-dust,compound-eyes,friend-guard,38,35,40,27,25,35,6,0,0,0,0,0
665,spewpa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/665.png,bug,Null,shed-skin,Null,friend-guard,45,22,60,27,30,29,6,0,0,0,0,0
